"Phi [deg]","Freq [GHz]","Theta [deg]","dB(GainTotal) []","Theta [deg]","dB(RealizedGainTotal) []"
0,8,0,-7.23589976528141,0,-7.33514835335189
5,8,0,-7.23589976528142,0,-7.33514835335189
10,8,0,-7.23589976528142,0,-7.3351483533519
15,8,0,-7.23589976528142,0,-7.3351483533519
20,8,0,-7.23589976528141,0,-7.33514835335189
25,8,0,-7.23589976528142,0,-7.33514835335189
30,8,0,-7.23589976528142,0,-7.3351483533519
35,8,0,-7.23589976528142,0,-7.3351483533519
40,8,0,-7.23589976528142,0,-7.3351483533519
45,8,0,-7.23589976528142,0,-7.3351483533519
50,8,0,-7.23589976528142,0,-7.33514835335189
55,8,0,-7.23589976528142,0,-7.3351483533519
60,8,0,-7.23589976528142,0,-7.3351483533519
65,8,0,-7.23589976528141,0,-7.33514835335189
70,8,0,-7.23589976528141,0,-7.33514835335189
75,8,0,-7.23589976528142,0,-7.33514835335189
80,8,0,-7.23589976528142,0,-7.33514835335189
85,8,0,-7.23589976528142,0,-7.33514835335189
90,8,0,-7.23589976528142,0,-7.3351483533519
0,8,5,-7.16138519264956,5,-7.26063378072003
5,8,5,-7.05154570698485,5,-7.15079429505532
10,8,5,-6.9377925803386,5,-7.03704116840908
15,8,5,-6.82228853214723,5,-6.9215371202177
20,8,5,-6.7072160349915,5,-6.80646462306198
25,8,5,-6.59469437363407,5,-6.69394296170455
30,8,5,-6.48671272983301,5,-6.58596131790348
35,8,5,-6.3850807553737,5,-6.48432934344417
40,8,5,-6.29139603817409,5,-6.39064462624457
45,8,5,-6.2070264556243,5,-6.30627504369478
50,8,5,-6.13310463465934,5,-6.23235322272981
55,8,5,-6.07053148901495,5,-6.16978007708543
60,8,5,-6.01998593261668,5,-6.11923452068716
65,8,5,-5.98193823118085,5,-6.08118681925133
70,8,5,-5.9566649360099,5,-6.05591352408037
75,8,5,-5.94426386179908,5,-6.04351244986956
80,8,5,-5.94466807077892,5,-6.0439166588494
85,8,5,-5.95765827777285,5,-6.05690686584333
90,8,5,-5.98287347864316,5,-6.08212206671364
0,8,10,-7.14890717230047,10,-7.24815576037095
5,8,10,-6.87585730555202,10,-6.9751058936225
10,8,10,-6.58760609222638,10,-6.68685468029686
15,8,10,-6.29471416412541,10,-6.39396275219588
20,8,10,-6.0065141894104,10,-6.10576277748088
25,8,10,-5.73075168763227,10,-5.83000027570274
30,8,10,-5.47350522684215,10,-5.57275381491262
35,8,10,-5.23928998858355,10,-5.33853857665402
40,8,10,-5.03126020040835,10,-5.13050878847882
45,8,10,-4.85144924441302,10,-4.9506978324835
50,8,10,-4.70100891476123,10,-4.80025750283171
55,8,10,-4.58042643914354,10,-4.67967502721402
